0.184000 499.887360 346.427582 499 176443
0.185000 498.975494 355.751190 498 181133
0.186000 497.149719 364.423248 497 185504
0.187000 494.413391 372.427826 494 189544
0.188000 490.771484 379.750305 490 193225
0.189000 486.230713 386.377258 486 196555
0.190000 480.799377 392.296539 480 199525
0.191000 474.487427 397.497314 474 202125
0.192000 467.306427 401.970062 467 204362
0.193000 459.269501 405.706573 459 206227
0.194000 450.391418 408.700012 450 207713
0.195000 440.688385 410.944885 440 208811
0.196000 430.178223 412.437103 430 209530
0.197000 418.880157 413.173920 418 209861
0.198000 406.814880 413.153992 406 209798
0.199000 394.004486 412.377350 394 209364
0.200000 380.472473 410.845398 380 208551
0.201000 366.243561 408.560974 366 207352
0.202000 351.343872 405.528229 351 205774
0.203000 335.800690 401.752747 335 203810
0.204000 319.642426 397.241425 319 201467
0.205000 302.898743 392.002533 302 198755
0.206000 285.600281 386.045685 285 195679
0.207000 267.778717 379.381744 267 192247
0.208000 249.466690 372.022949 249 188464
0.209000 230.697754 363.982788 230 184337
0.210000 211.506271 355.275970 211 179871
0.211000 191.927414 345.918427 191 175072
0.212000 171.997009 335.927307 171 169944
0.213000 151.751602 325.320923 151 164508
0.214000 131.228241 314.118713 131 158782
0.215000 110.464531 302.341156 110 152770
0.216000 89.498497 290.009857 89 146473
0.217000 68.368538 277.147369 68 139908
0.218000 47.113354 263.777283 47 133092
0.219000 25.771885 249.924072 25 126024
0.220000 4.383210 235.613098 4 118721
0.221000 -17.013493 220.870590 -17 111212
0.222000 -38.379032 205.723541 -38 103510
0.223000 -59.674282 190.199707 -59 95627
0.224000 -80.860229 174.327499 -80 87574
0.225000 -101.898079 158.136002 -101 79363
0.226000 -122.749298 141.654877 -122 71002
0.227000 -143.375687 124.914299 -143 62500
0.228000 -163.739471 107.944931 -163 53882
0.229000 -183.803360 90.777855 -183 45170
0.230000 -203.530609 73.444511 -203 36370
0.231000 -222.885071 55.976654 -222 27504
0.232000 -241.831299 38.406273 -241 18590
0.233000 -260.334595 20.765547 -260 9632
0.234000 -278.361084 3.086788 -278 648
0.235000 -295.877716 -14.597623 -295 -8329
0.236000 -312.852448 -32.255299 -312 -17284
0.237000 -329.254150 -49.853893 -329 -26218
0.238000 -345.052826 -67.361176 -345 -35116
0.239000 -360.219513 -84.745087 -360 -43950
